ad_id,ad_type,real_estate_type,region,city,type,living_area,land_area,floor,building_year,price,seller
6716267,prodaja,hiša,savinjska,laško,samostojna,199.3,1385.0,k+p+m,1940,145000.0,"market center omnis d.o.o., pe nepremičninski center celje"
6834990,prodaja,hiša,savinjska,laško,samostojna,200.0,1020.0,k+p+m,2024,448950.0,zasebna ponudba
6536921,prodaja,hiša,savinjska,laško,samostojna,109.0,2315.0,,1976,79900.0,"real-fin posredovanje z nepremičninami d.o.o., pe celje"
6795793,prodaja,hiša,savinjska,laško,samostojna,210.0,1313.0,,1965,89000.0,agencija nera d.o.o.
6781452,prodaja,hiša,savinjska,latkova vas,samostojna,130.0,1068.0,,1969,252000.0,zasebna ponudba
6300330,prodaja,hiša,savinjska,latkova vas,samostojna,173.4,450.0,,1983,310000.0,"real-fin posredovanje z nepremičninami d.o.o., pe celje"
6831865,prodaja,hiša,savinjska,latkova vas,samostojna,266.0,700.0,p+1,2022,530000.0,borza nepremičnin d.o.o.
6805697,prodaja,hiša,savinjska,latkova vas,dvostanovanjska,282.5,598.0,,1993,295000.0,estatia d.o.o.
6742889,prodaja,hiša,savinjska,latkova vas,dvostanovanjska,282.5,598.0,k+p+1,1964,295000.0,"novogradnje maribor, d.o.o."
6828810,prodaja,hiša,savinjska,lekmarje,samostojna,160.0,963.0,,1975,128000.0,zasebna ponudba
6681651,prodaja,hiša,savinjska,lemberg pri novi cerkvi,dvostanovanjska,420.0,2556.0,,1837,420000.0,"nepremičninska družba, d.o.o., pe re/max premium"
6814863,prodaja,hiša,savinjska,lemberg pri šmarju,samostojna,200.0,40000.0,p+1,1985,220000.0,zasebna ponudba
6791280,prodaja,stanovanje,pomurska,apače,3-sobno,92.08,,1/2,2024,194144.0,market center omnis d.o.o.
6838589,prodaja,stanovanje,pomurska,apače,4-sobno,116.67,,2/2,2024,236060.1,dom m5 d.o.o.
6791266,prodaja,stanovanje,pomurska,apače,4-sobno,116.67,,2/2,2024,236061.0,market center omnis d.o.o.
6773423,prodaja,stanovanje,pomurska,apače,drugo,120.3,480.0,p,1948,54000.0,"c-nep agencija, d.o.o."
6727889,prodaja,stanovanje,pomurska,boračeva,3-sobno,52.3,,1/1,1959,49900.0,market center omnis d.o.o.
6767475,prodaja,stanovanje,pomurska,črešnjevci,2-sobno,71.0,,2/2,1988,85000.0,zasebna ponudba
6829160,prodaja,stanovanje,pomurska,dobrovnik,3-sobno,62.1,,m/5,1971,111000.0,rcn d.o.o.
6829161,prodaja,stanovanje,pomurska,dobrovnik,3-sobno,62.7,,m/5,1971,111000.0,rcn d.o.o.
6758416,prodaja,stanovanje,pomurska,dobrovnik,"2,5-sobno",57.3,,m/3,2024,125500.0,"sp, storitve in posredovanje v prometu z nepremičninami, peter seljak s.p."
6806152,prodaja,stanovanje,pomurska,drobtinci,2-sobno,57.9,,,1963,79000.0,halo dom d.o.o.
6838351,prodaja,stanovanje,pomurska,gornja radgona,2-sobno,52.9,,1/3,1966,100000.0,zasebna ponudba
6845943,prodaja,stanovanje,pomurska,gornja radgona,2-sobno,61.9,,3,1992,127900.0,"c-nep agencija, d.o.o."
6811615,prodaja,stanovanje,pomurska,gornja radgona,3-sobno,76.9,,3/3,1979,129900.0,market center omnis d.o.o.
6782440,prodaja,stanovanje,pomurska,gornja radgona,3-sobno,100.8,,1,1945,89000.0,"c-nep agencija, d.o.o."
6775628,prodaja,stanovanje,pomurska,gornja radgona,5 in večsobno,127.0,,1,1965,159000.0,"c-nep agencija, d.o.o."
6716393,prodaja,stanovanje,pomurska,gornja radgona,5 in večsobno,191.09,,p/1,1933,297840.0,market center omnis d.o.o.
6487234,prodaja,stanovanje,pomurska,gornja radgona,5 in večsobno,199.72,,p,1933,290175.0,"c-nep agencija, d.o.o."
6589244,prodaja,stanovanje,pomurska,gornja radgona,5 in večsobno,206.07,,1,1933,290175.0,"c-nep agencija, d.o.o."
6716390,prodaja,stanovanje,pomurska,gornja radgona,5 in večsobno,210.64,,,1933,290175.0,market center omnis d.o.o.
6840157,prodaja,stanovanje,pomurska,gornja radgona,5 in večsobno,210.64,,1/2,1933,290175.0,dom m5 d.o.o.
6777756,prodaja,stanovanje,pomurska,gornja radgona,2-sobno,51.2,,1/2,2021,110000.0,zasebna ponudba
6779722,prodaja,stanovanje,pomurska,križevci pri ljutomeru,2-sobno,54.7,,,1979,69000.0,"nepremičnine djm, posredništvo, mirjana kouter s.p."
6832784,prodaja,stanovanje,pomurska,križevci pri ljutomeru,3-sobno,87.6,,2/3,1958,115000.0,prips nepremičnine d.o.o.
6838627,prodaja,stanovanje,pomurska,lastomerci,3-sobno,118.5,260.0,m/2,1987,79900.0,dom m5 d.o.o.
6838998,prodaja,stanovanje,pomurska,lendava,2-sobno,49.05,1800.0,1/2,1949,96000.0,zasebna ponudba
6348189,prodaja,hiša,severna primorska,deskle,samostojna,140.0,2773.0,,2009,270000.0,novi list d.o.o.
6846698,prodaja,hiša,severna primorska,deskle,vrstna,188.0,731.0,p+1,1921,160000.0,renes d.o.o.
6674696,prodaja,hiša,severna primorska,doblar,samostojna,223.6,17967.0,p+1+2+m,1924,110000.0,"renes d.o.o., pe nova gorica"
6583692,prodaja,hiša,severna primorska,dolenja trebuša,samostojna,122.9,2668.0,,1918,179000.0,novi list d.o.o.
6581949,prodaja,hiša,severna primorska,dolenja trebuša,samostojna,205.8,17709.0,,1800,125000.0,novi list d.o.o.
6564229,prodaja,hiša,severna primorska,dolenja trebuša,samostojna,216.0,88258.0,,1976,209000.0,novi list d.o.o.
6827891,prodaja,hiša,severna primorska,dolje,samostojna,239.0,298.0,,1922,174000.0,"market center omnis d.o.o., pe nepremičninski center koper"
6779120,prodaja,hiša,severna primorska,dornberk,samostojna,266.4,190.0,p+1+m,1990,250000.0,renes d.o.o.
6827558,prodaja,hiša,severna primorska,dornberk,vrstna,275.9,294.0,,1890,199000.0,sever nepremičnine matija sever s.p.
6789604,prodaja,hiša,severna primorska,duplje,vrstna,35.0,,,1850,42000.0,svet real d.o.o.
6370499,prodaja,hiša,severna primorska,godovič,samostojna,106.0,69311.0,p+m,1920,105000.0,bidom d.o.o.
6837838,prodaja,hiša,severna primorska,godovič,samostojna,306.0,2350.0,k+p+1,2001,480000.0,zasebna ponudba
6738197,prodaja,hiša,severna primorska,gore,dvostanovanjska,170.0,1518.0,k+p+m,1840,154000.0,bidom d.o.o.
6693567,prodaja,hiša,severna primorska,gore,samostojna,283.0,3129.0,p+1+2,1981,210000.0,"re/max ljubljana, nepremičninska družba d.o.o. "
6532595,prodaja,hiša,severna primorska,gorenja vas,vrstna,149.0,229.0,,1830,119500.0,snep nepremičnine d.o.o.
6627767,prodaja,hiša,severna primorska,gorenja vas,samostojna,190.0,4546.0,,1923,150000.0,"re/max ljubljana, nepremičninska družba d.o.o. "
6835207,prodaja,hiša,severna primorska,gorenje polje,samostojna,295.0,1140.0,,1911,115000.0,"re/max ljubljana, nepremičninska družba d.o.o. "
6571022,prodaja,hiša,severna primorska,gornje cerovo,samostojna,166.0,16380.0,p+1+m,1920,320000.0,vilmar nepremičnine d.o.o.
6723358,prodaja,hiša,severna primorska,gornje cerovo,samostojna,83.0,3994.0,k+p+1,1920,99000.0,"sk nepremičninsko posredovanje, samo kikl s.p."
6726430,prodaja,hiša,severna primorska,gradišče nad prvačino,samostojna,120.0,1475.0,p+1+2+m,1922,190000.0,"m&n-ire, posredovanje z nepremičninami, d.o.o."
6428525,prodaja,hiša,severna primorska,grgarske ravne,samostojna,96.0,320.0,,1750,30000.0,renes d.o.o.
5931396,prodaja,hiša,severna primorska,grgarske ravne,samostojna,547.0,124424.0,,1935,90000.0,renes d.o.o.
6583708,prodaja,hiša,severna primorska,hudajužna,samostojna,81.7,2144.0,,1904,139000.0,novi list d.o.o.
6831751,prodaja,hiša,severna primorska,hum,samostojna,366.0,8640.0,p+1+m,1910,340000.0,"re/max ljubljana, nepremičninska družba d.o.o. "
6723344,prodaja,hiša,severna primorska,hum,samostojna,353.0,2156.0,p+1+2,2004,450000.0,"sk nepremičninsko posredovanje, samo kikl s.p."
6601571,prodaja,hiša,ljubljana mesto,ljubljana,vrstna,320.0,365.0,p+1+2+m,1974,988000.0,ljubljana nepremičnine d.o.o.
6668580,prodaja,hiša,ljubljana mesto,ljubljana,dvojček,328.0,472.0,k+p+1+m,1982,750000.0,moneta invest d.o.o.
6567589,prodaja,hiša,ljubljana mesto,ljubljana,vrstna,400.0,349.0,p+1+2+m,1952,1080000.0,ljubljana nepremičnine d.o.o.
6835050,prodaja,hiša,ljubljana mesto,ljubljana,dvojček,425.0,604.0,,1950,590000.0,zasebna ponudba
6748482,prodaja,hiša,ljubljana mesto,ljubljana,dvojček,435.0,130.0,k+p+1+m,1995,1696500.0,zasebna ponudba
6818873,prodaja,hiša,ljubljana mesto,ljubljana,dvojček,442.0,604.0,k+p+1+m,1950,590000.0,kreativdom d.o.o.
6789621,prodaja,hiša,ljubljana mesto,ljubljana,samostojna,473.0,770.0,,2007,2800000.0,"stoja trade, d.o.o., ljubljana"
6788387,prodaja,hiša,ljubljana mesto,ljubljana,samostojna,515.24,848.0,,1934,1950000.0,"stoja trade, d.o.o., ljubljana"
6573032,prodaja,hiša,ljubljana mesto,ljubljana,dvojček,723.8,1187.0,,2009,1490000.0,"sdh, d.d."
6275609,prodaja,hiša,ljubljana mesto,ljubljana,samostojna,549.63,457.0,,1900,950000.0,"stan nepremičnine d.o.o., ljubljana"
6828306,prodaja,hiša,ljubljana mesto,ljubljana,samostojna,275.7,496.0,,1967,1100000.0,abc nepremičnine d.o.o.
6816562,prodaja,hiša,ljubljana mesto,ljubljana,dvojček,170.0,101.0,k+p+1+2+m,2007,699890.0,blok d.o.o.
6785378,prodaja,hiša,ljubljana mesto,ljubljana,samostojna,66.0,171.0,p+1,1960,320000.0,zasebna ponudba
6840650,prodaja,hiša,ljubljana mesto,ljubljana,samostojna,278.0,650.0,k+p+1+2,2014,980000.0,zasebna ponudba
6744896,prodaja,hiša,ljubljana mesto,ljubljana,samostojna,350.0,622.0,p+1+m,1982,695000.0,kreativdom d.o.o.
6669335,prodaja,hiša,ljubljana mesto,ljubljana,vrstna,261.0,216.0,p+1+m,1827,525000.0,ja invest 888 d.o.o.
6638954,prodaja,hiša,ljubljana mesto,ljubljana,samostojna,559.1,577.0,k/1,1987,975000.0,"stoja trade, d.o.o., ljubljana"
6539282,prodaja,hiša,ljubljana mesto,ljubljana,atrijska,230.0,400.0,/k+p,2010,870000.0,zasebna ponudba
6707104,prodaja,hiša,ljubljana mesto,ljubljana,vrstna,185.5,3129.0,,1800,1050000.0,"mreža&partnerji, nepremičnine, d.o.o."
6744745,prodaja,hiša,ljubljana mesto,ljubljana,samostojna,197.3,511.0,,1948,1290000.0,renex d.o.o.
6818516,prodaja,hiša,ljubljana mesto,ljubljana,vrstna,248.0,241.0,p+1+2,2024,1050000.0,mesto nepremičnin d.o.o.
6585881,prodaja,hiša,ljubljana mesto,ljubljana,vrstna,315.79,200.0,,2024,1050000.0,"stoja trade, d.o.o., ljubljana"
6786158,prodaja,hiša,ljubljana mesto,ljubljana,samostojna,323.4,714.0,k+p+1+m,1928,1300000.0,mesto nepremičnin d.o.o.
6839259,prodaja,hiša,ljubljana mesto,ljubljana,samostojna,386.0,134.0,,1989,2900000.0,itd nepremičnine d.o.o.
6811378,oddaja,stanovanje,ljubljana mesto,ljubljana,soba,17.0,20.0,p/p,2004,240.0,zasebna ponudba
6754517,oddaja,stanovanje,ljubljana mesto,ljubljana,soba,25.0,,,1980,360.0,zasebna ponudba
6840684,oddaja,stanovanje,ljubljana mesto,ljubljana,1-sobno,42.0,,p/2,2022,750.0,zasebna ponudba
6842679,oddaja,stanovanje,ljubljana mesto,ljubljana,1-sobno,46.4,,1/1,1957,700.0,sever nepremičnine matija sever s.p.
6835390,oddaja,stanovanje,ljubljana mesto,ljubljana,2-sobno,55.0,,vp/4,1961,700.0,zasebna ponudba
6839812,oddaja,stanovanje,ljubljana mesto,ljubljana,3-sobno,63.2,,2/6,1970,990.0,ljubljana nepremičnine d.o.o.
6838745,oddaja,stanovanje,ljubljana mesto,ljubljana,"2,5-sobno",85.7,,2/2,1898,1000.0,ljubljana nepremičnine d.o.o.
6830204,oddaja,stanovanje,ljubljana mesto,ljubljana,"3,5-sobno",90.0,,m,1930,1250.0,"stoja trade, d.o.o., ljubljana"
6840734,oddaja,stanovanje,ljubljana mesto,ljubljana,"4,5-sobno",103.0,,,1965,2350.0,"stoja trade, d.o.o., ljubljana"
6822621,oddaja,stanovanje,ljubljana mesto,ljubljana,3-sobno,140.0,,4/4,2000,2600.0,baza agencija d.o.o.
6245173,oddaja,stanovanje,ljubljana mesto,ljubljana,3-sobno,150.0,,,2000,3100.0,"stoja trade, d.o.o., ljubljana"
6837008,oddaja,stanovanje,ljubljana mesto,ljubljana,3-sobno,180.0,,,1991,1500.0,abc nepremičnine d.o.o.
6743138,oddaja,stanovanje,ljubljana mesto,ljubljana,soba,10.0,,,2000,290.0,zasebna ponudba
6829730,oddaja,stanovanje,ljubljana mesto,ljubljana,soba,30.0,,p/1,2010,260.0,zasebna ponudba
6846056,oddaja,stanovanje,ljubljana mesto,ljubljana,4-sobno,110.0,,1/2,2018,2190.0,popp invest d.o.o.
6841317,oddaja,stanovanje,ljubljana mesto,ljubljana,4-sobno,205.0,,3/3,2003,2200.0,zasebna ponudba
6601105,oddaja,stanovanje,ljubljana mesto,ljubljana,4-sobno,130.0,740.0,1/2,1990,1500.0,zasebna ponudba
6843655,oddaja,stanovanje,ljubljana mesto,ljubljana,3-sobno,85.0,,1,2020,650.0,zasebna ponudba
6846085,oddaja,stanovanje,ljubljana mesto,ljubljana,soba,15.0,72.0,2/5,2014,350.0,zasebna ponudba
6778884,oddaja,stanovanje,ljubljana mesto,ljubljana,garsonjera,30.35,1500.0,1/2,2018,599.0,zasebna ponudba
6842345,oddaja,stanovanje,ljubljana mesto,ljubljana,"1,5-sobno",38.84,1500.0,1/2,1918,699.0,zasebna ponudba
6831495,oddaja,stanovanje,ljubljana mesto,ljubljana,garsonjera,29.0,20.0,p,2024,750.0,zasebna ponudba
6827440,oddaja,stanovanje,ljubljana mesto,ljubljana,soba,13.0,,4/4,1980,250.0,zasebna ponudba
6842684,oddaja,stanovanje,ljubljana mesto,ljubljana,3-sobno,83.2,,2/2,2020,1400.0,pak invest d.o.o.
6437587,oddaja,stanovanje,ljubljana mesto,ljubljana,2-sobno,57.3,,3/4,2014,850.0,"gazela nepremičnine, jelka perner s.p."
6379292,prodaja,hiša,notranjska,planina,samostojna,600.0,1878.0,k+p+1,1779,195000.0,zasebna ponudba
6721728,prodaja,hiša,notranjska,cerknica,samostojna,115.6,563.0,p+m,1800,106000.0,studio modul d.o.o.
6823670,prodaja,hiša,notranjska,cerknica,samostojna,260.0,485.0,,1972,253000.0,nepremičnine land d.o.o.
6830058,prodaja,hiša,notranjska,cerknica,samostojna,361.1,426.0,,1700,315000.0,"re/max ljubljana, nepremičninska družba d.o.o. "
6782996,prodaja,hiša,notranjska,čelje,samostojna,283.0,135526.0,p+1,1923,161000.0,ruj nepremičnine d.o.o.
6829366,prodaja,hiša,notranjska,goriče,samostojna,882.0,19601.0,p+1+2,1985,795000.0,"market center omnis d.o.o., pe nepremičninski center koper"
6830102,prodaja,hiša,notranjska,goriče,samostojna,882.0,19601.0,p+1+2,1985,795000.0,"market center omnis d.o.o., pe nepremičninski center koper"
6840086,prodaja,hiša,notranjska,goričice,samostojna,157.5,436.0,p+m,2024,249000.0,"mreža&partnerji, nepremičnine, d.o.o."
6840084,prodaja,hiša,notranjska,goričice,samostojna,187.52,482.0,,2024,289000.0,"mreža&partnerji, nepremičnine, d.o.o."
6673809,prodaja,hiša,notranjska,goričice,samostojna,187.5,482.0,p+1,2024,279000.0,"šardi&co. nepremičnine, družba za posredovanje v prometu z nepremičninami, d.o.o."
6673821,prodaja,hiša,notranjska,goričice,samostojna,157.5,436.0,p+1,2024,239000.0,"šardi&co. nepremičnine, družba za posredovanje v prometu z nepremičninami, d.o.o."
6824315,prodaja,hiša,notranjska,gornji zemon,samostojna,130.0,368.0,p+1,2006,165000.0,zasebna ponudba
6831531,prodaja,hiša,notranjska,grobišče,samostojna,150.0,370.0,p+1,2003,230000.0,zasebna ponudba
6704947,prodaja,hiša,notranjska,hiteno,samostojna,150.0,,p+1,1900,90000.0,zasebna ponudba
6835014,prodaja,hiša,notranjska,iga vas,samostojna,139.0,1283.0,p+1,1958,110000.0,"re/max ljubljana, nepremičninska družba d.o.o."
6823168,prodaja,hiša,notranjska,ilirska bistrica,samostojna,170.0,385.0,,1991,170000.0,"niona, nina rangus s.p."
6637211,prodaja,hiša,notranjska,ilirska bistrica,samostojna,82.0,873.0,p+1,1938,119000.0,maracana d.o.o.
6533999,prodaja,hiša,notranjska,ilirska bistrica,dvostanovanjska,205.0,742.0,p+1+m,1989,250000.0,maracana d.o.o.
6836221,prodaja,hiša,notranjska,juršče,drugo,132.87,449.0,p+1,2003,178000.0,"nepremičninska družba, d.o.o., pe re/max obala"
6839631,prodaja,hiša,notranjska,juršče,samostojna,198.0,3744.0,k+p,1930,135000.0,zasebna ponudba
5970910,prodaja,hiša,notranjska,kal,samostojna,130.0,300.0,1,1990,100000.0,ruj nepremičnine d.o.o.
6691091,prodaja,hiša,notranjska,klenik,samostojna,770.2,959.0,,1803,280000.0,"niona, nina rangus s.p."
6813239,prodaja,hiša,notranjska,knežak,samostojna,85.0,300.0,p+1,1920,55000.0,zasebna ponudba
6432596,prodaja,hiša,notranjska,kozarišče,samostojna,156.0,1443.0,,1962,245000.0,nepremičnine land d.o.o.
6846118,prodaja,stanovanje,ljubljana mesto,ljubljana,2-sobno,43.8,,3/4,1978,252000.0,"veber nepremičnine, logatec, d.o.o., "
6841442,prodaja,stanovanje,ljubljana mesto,ljubljana,1-sobno,44.6,,2/2,1900,160000.0,zasebna ponudba
6842602,prodaja,stanovanje,ljubljana mesto,ljubljana,1-sobno,46.3,,3/4,1968,189000.0,mesto nepremičnin d.o.o.
6788081,prodaja,stanovanje,ljubljana mesto,ljubljana,2-sobno,54.3,,p/4,1978,245000.0,rojal invest d.o.o.
6783449,prodaja,stanovanje,ljubljana mesto,ljubljana,3-sobno,76.2,,1/m,1912,229000.0,ja invest 888 d.o.o.
6667724,prodaja,stanovanje,ljubljana mesto,ljubljana,3-sobno,79.5,,,2008,440000.0,rcn d.o.o.
6846223,prodaja,stanovanje,ljubljana mesto,ljubljana,3-sobno,82.0,108.0,p/2,2002,348000.0,"nepremičninsko posredovanje, zorica vujčić s.p."
6484403,prodaja,stanovanje,ljubljana mesto,ljubljana,"3,5-sobno",86.9,,vp/2,1827,230000.0,"abstract nepremičnine, igor kerin s.p."
6778503,prodaja,stanovanje,ljubljana mesto,ljubljana,4-sobno,130.0,740.0,1/2,1991,370000.0,zasebna ponudba
6842637,prodaja,stanovanje,ljubljana mesto,ljubljana,5 in večsobno,147.2,,4/4,1974,349900.0,sever nepremičnine matija sever s.p.
6744368,prodaja,stanovanje,ljubljana mesto,ljubljana,5 in večsobno,147.5,,4/4,1974,379000.0,renex d.o.o.
6559290,prodaja,stanovanje,ljubljana mesto,ljubljana,5 in večsobno,147.5,,4/4,1974,349000.0,zasebna ponudba
6821070,prodaja,stanovanje,ljubljana mesto,ljubljana,4-sobno,160.8,,,2003,628000.0,"maticco, nepremičnine, matic sonnenwald s.p."
6743122,prodaja,stanovanje,ljubljana mesto,ljubljana,"3,5-sobno",179.71,,1/1,1991,350000.0,zasebna ponudba
6530444,prodaja,stanovanje,ljubljana mesto,ljubljana,5 in večsobno,237.0,,m/2,1897,680000.0,"stoja trade, d.o.o., ljubljana"
6502581,prodaja,stanovanje,ljubljana mesto,ljubljana,drugo,294.3,,p/p,1970,890000.0,"3cvet, nepremičninsko posredovanje, d.o.o."
6792918,prodaja,stanovanje,ljubljana mesto,ljubljana,4-sobno,326.0,,,1908,420000.0,svet real d.o.o.
6786084,prodaja,stanovanje,ljubljana mesto,ljubljana,"1,5-sobno",42.1,,m/3,1898,169000.0,larimar nepremičnine d.o.o.
6602074,prodaja,stanovanje,ljubljana mesto,ljubljana,3-sobno,76.2,,1/m,1912,229000.0,ja invest 888 d.o.o.
6847131,prodaja,stanovanje,ljubljana mesto,ljubljana,5 in večsobno,164.0,125.1,,1976,338000.0,"ab nepremičnine, agencija za posredovanje v prometu z nepremičninami, aline belinger s.p."
6539340,prodaja,stanovanje,ljubljana mesto,ljubljana,"1,5-sobno",50.0,51.0,p/3,2004,295000.0,zasebna ponudba
6788376,prodaja,stanovanje,ljubljana mesto,ljubljana,"1,5-sobno",39.5,,1/1,2006,229000.0,"nepremičninsko posredovanje, zorica vujčić s.p."
6831561,prodaja,stanovanje,ljubljana mesto,ljubljana,3-sobno,79.5,,1/4,1987,390000.0,zasebna ponudba
6828373,prodaja,stanovanje,ljubljana mesto,ljubljana,2-sobno,63.4,,2/4,1966,295000.0,zasebna ponudba
6832788,oddaja,stanovanje,ljubljana mesto,ljubljana,garsonjera,23.0,,2/4,1969,550.0,"agencija galileja, suzana tomašić s.p."
6832269,oddaja,stanovanje,ljubljana mesto,ljubljana,soba,21.0,,p+1,1996,190.0,zasebna ponudba
6846258,oddaja,stanovanje,ljubljana mesto,ljubljana,soba,12.0,,1/1,1970,150.0,zasebna ponudba
6811687,oddaja,stanovanje,ljubljana mesto,ljubljana,3-sobno,89.4,,1,2002,1650.0,"stoja trade, d.o.o., ljubljana"
6785343,oddaja,stanovanje,ljubljana mesto,ljubljana,4-sobno,235.9,,2/2,2001,3300.0,"stoja trade, d.o.o., ljubljana"
6787866,oddaja,stanovanje,ljubljana mesto,ljubljana,3-sobno,85.0,42.0,p/3,2023,2600.0,zasebna ponudba
6828132,oddaja,stanovanje,ljubljana mesto,ljubljana,3-sobno,85.0,,,2023,2600.0,abc nepremičnine d.o.o.
6723834,oddaja,stanovanje,ljubljana mesto,ljubljana,4-sobno,108.73,,2/2,2023,2350.0,rcn d.o.o.
6840665,oddaja,stanovanje,ljubljana mesto,ljubljana,soba,14.0,,5/8,1983,250.0,zasebna ponudba
6842403,oddaja,stanovanje,ljubljana mesto,ljubljana,soba,15.0,,4/4,1982,350.0,zasebna ponudba
6839854,oddaja,stanovanje,ljubljana mesto,ljubljana,2-sobno,40.0,,1,1970,700.0,"infinis properties, sara ducman s.p."
6839847,oddaja,stanovanje,ljubljana mesto,ljubljana,2-sobno,40.0,,vp,1942,750.0,"infinis properties, sara ducman s.p."
6824213,oddaja,stanovanje,ljubljana mesto,ljubljana,2-sobno,51.7,,4/5,1961,900.0,fesst nepremičnine d.o.o.
6830202,oddaja,stanovanje,ljubljana mesto,ljubljana,2-sobno,65.5,,7/11,1982,900.0,"stoja trade, d.o.o., ljubljana"
6827509,oddaja,stanovanje,ljubljana mesto,ljubljana,"3,5-sobno",102.0,,1/1,2023,1400.0,"stoja trade, d.o.o., ljubljana"
6824384,oddaja,stanovanje,ljubljana mesto,ljubljana,4-sobno,119.1,,3,2002,2200.0,"stoja trade, d.o.o., ljubljana"
6788148,oddaja,stanovanje,ljubljana mesto,ljubljana,soba,16.0,,k,1965,250.0,zasebna ponudba
6525181,oddaja,stanovanje,ljubljana mesto,ljubljana,soba,20.0,,1,2018,340.0,zasebna ponudba
6829402,oddaja,stanovanje,ljubljana mesto,ljubljana,1-sobno,45.0,,,2024,700.0,zasebna ponudba
6815347,oddaja,stanovanje,ljubljana mesto,ljubljana,"1,5-sobno",55.0,,p/1,2000,800.0,zasebna ponudba
6632420,oddaja,stanovanje,ljubljana mesto,ljubljana,2-sobno,100.0,750.0,p/1,2001,2500.0,"stoja trade, d.o.o., ljubljana"
6825160,oddaja,stanovanje,ljubljana mesto,ljubljana,5 in večsobno,139.0,,vp,1973,2100.0,baza agencija d.o.o.
6735365,oddaja,stanovanje,ljubljana mesto,ljubljana,5 in večsobno,156.0,,,1985,2100.0,"stoja trade, d.o.o., ljubljana"
6846755,oddaja,stanovanje,ljubljana mesto,ljubljana,2-sobno,63.26,,3/4,1991,800.0,zasebna ponudba
6847103,oddaja,stanovanje,ljubljana mesto,ljubljana,4-sobno,112.2,80.0,1/2,2010,1390.0,kreativdom d.o.o.
6827806,prodaja,stanovanje,ljubljana mesto,ljubljana,3-sobno,77.14,,,1895,519000.0,novi list d.o.o.
6821434,prodaja,stanovanje,ljubljana mesto,ljubljana,3-sobno,81.7,,,1925,330000.0,fesst nepremičnine d.o.o.
6791845,prodaja,stanovanje,ljubljana mesto,ljubljana,"2,5-sobno",83.0,,3/3,2023,405000.0,zasebna ponudba
6817125,prodaja,stanovanje,ljubljana mesto,ljubljana,5 in večsobno,84.3,,m/2,1800,215000.0,agencija elite d.o.o.
6817503,prodaja,stanovanje,ljubljana mesto,ljubljana,3-sobno,84.4,,5/5,1896,380000.0,ljubljana nepremičnine d.o.o.
6831072,prodaja,stanovanje,ljubljana mesto,ljubljana,4-sobno,90.0,,vp/2,1890,386000.0,zasebna ponudba
6743760,prodaja,stanovanje,ljubljana mesto,ljubljana,2-sobno,90.0,,6/7,2023,977600.0,tivoli d.o.o.
6770001,prodaja,stanovanje,ljubljana mesto,ljubljana,3-sobno,91.1,,,1893,329000.0,dom real d.o.o.
6744344,prodaja,stanovanje,ljubljana mesto,ljubljana,3-sobno,95.3,,2/2,1600,448000.0,ljubljana nepremičnine d.o.o.
6842358,prodaja,stanovanje,ljubljana mesto,ljubljana,3-sobno,98.6,,5/5,1920,415000.0,"mreža&partnerji, nepremičnine, d.o.o."
6756695,prodaja,stanovanje,ljubljana mesto,ljubljana,"3,5-sobno",103.6,,1/4,1963,399000.0,"re/max ljubljana, nepremičninska družba d.o.o. "
6756769,prodaja,stanovanje,ljubljana mesto,ljubljana,3-sobno,105.5,,2/3,1880,649000.0,"maticco, nepremičnine, matic sonnenwald s.p."
6392984,prodaja,stanovanje,ljubljana mesto,ljubljana,4-sobno,110.0,,3/3,1895,485000.0,"aeon nepremičnine, d.o.o."
6829379,prodaja,stanovanje,ljubljana mesto,ljubljana,4-sobno,112.2,,1/8,2023,638500.0,ljubljana nepremičnine d.o.o.
6737711,prodaja,stanovanje,ljubljana mesto,ljubljana,3-sobno,114.7,,2/5,1955,489000.0,"maticco, nepremičnine, matic sonnenwald s.p."
6778521,prodaja,stanovanje,ljubljana mesto,ljubljana,3-sobno,115.09,,1,2023,850000.0,rocco nepremičnine d.o.o.
6780265,prodaja,stanovanje,ljubljana mesto,ljubljana,"4,5-sobno",115.8,,4/4,1939,399000.0,"brn nepremičnine, bojan radusinović s.p."
6558517,prodaja,stanovanje,ljubljana mesto,ljubljana,3-sobno,117.5,,,1775,760000.0,novi list d.o.o.
6745383,prodaja,stanovanje,ljubljana mesto,ljubljana,3-sobno,125.0,,5/7,2023,1181400.0,tivoli d.o.o.
6818860,prodaja,stanovanje,ljubljana mesto,ljubljana,"3,5-sobno",126.0,,2,1861,555000.0,rcn d.o.o.
6786956,prodaja,stanovanje,ljubljana mesto,ljubljana,"3,5-sobno",126.0,,2/3,1861,555000.0,"stoja trade, d.o.o., ljubljana"
6759827,prodaja,stanovanje,ljubljana mesto,ljubljana,3-sobno,132.5,,2/3,1775,760000.0,mesto nepremičnin d.o.o.
6837718,prodaja,stanovanje,ljubljana mesto,ljubljana,3-sobno,132.9,,6/7,1956,629000.0,"van nepremičnine, d.o.o."
6826374,prodaja,stanovanje,ljubljana mesto,ljubljana,5 in večsobno,133.5,,p/3,1926,648000.0,"qudos, center nepremičnin d.o.o."
6544875,prodaja,hiša,savinjska,rimske toplice,samostojna,112.2,1679.0,,1960,155000.0,"nepremičninska družba, d.o.o., pe re/max premium"
